date,open,high,low,close,volume
2025-01-20,1075.3564,1090.099,1061.9698,1076.6957,85632
2025-01-21,1083.9659,1088.7565,1082.3226,1087.1085,146841
2025-01-22,1082.7847,1181.7318,981.0374,1079.7028,452149
2025-01-23,1107.1759,1122.9321,1093.4829,1109.214,1187725
2025-01-24,1125.339,1161.5359,1101.5375,1137.4775,87743
2025-01-25,1136.2023,1142.7498,1127.8398,1134.3767,573229
2025-01-26,1148.5857,1148.8572,1147.101,1147.3723,314089
2025-01-27,1138.7182,1151.7574,1120.7587,1133.741,1139627
2025-01-28,1109.5506,1156.7752,1074.5962,1121.446,685923
2025-01-29,1094.176,1094.18,1094.1661,1094.1701,312834
2025-01-30,1078.9874,1080.2481,1075.8809,1077.1395,440294
2025-01-31,1100.5461,1108.3853,1091.4974,1099.3279,9770
2025-02-01,1141.1644,1152.2815,1127.3152,1138.4055,124180
2025-02-02,1131.4334,1141.5901,1119.5124,1129.6531,493696
2025-02-03,1152.2963,1172.4409,1137.3725,1157.4503,838280
2025-02-04,1181.4264,1181.7445,1174.1596,1174.4758,326826
2025-02-05,1163.3197,1164.045,1160.9536,1161.6778,1186816
2025-02-06,1199.8661,1204.9817,1193.1363,1198.2451,1079910
2025-02-07,1193.396,1207.6045,1163.8085,1177.8317,186461
2025-02-08,1172.1331,1173.1773,1165.0549,1166.0937,363458
2025-02-09,1139.0658,1139.6505,1136.3021,1136.8856,645325
2025-02-10,1105.1808,1106.7835,1102.3809,1103.9819,611165
2025-02-11,1096.1883,1098.4105,1088.9391,1091.1511,866873
2025-02-12,1076.1854,1076.9936,1075.771,1076.579,1142256
2025-02-13,1022.8952,1080.0047,971.8747,1028.6949,804297
2025-02-14,1028.5378,1045.6018,1011.4864,1028.5502,1143805
2025-02-15,1047.6523,1052.7632,1046.6838,1051.791,242103
2025-02-16,1051.2688,1090.6191,1013.3113,1052.613,26619
2025-02-17,1057.8079,1060.4585,1049.5547,1052.1912,371340
2025-02-18,1110.4034,1114.7706,1109.0051,1113.3686,778356
2025-02-19,1104.9444,1105.6086,1103.3663,1104.0299,205514
2025-02-20,1132.4837,1144.8364,1114.5072,1126.7979,758532
2025-02-21,1146.7457,1150.516,1143.0796,1146.8496,460493
2025-02-22,1158.9891,1166.0756,1154.0859,1161.1632,731725
2025-02-23,1190.5452,1214.3933,1170.3959,1194.1825,232327
2025-02-24,1187.4131,1229.7325,1139.7621,1181.8845,1243198
2025-02-25,1147.4088,1168.0114,1129.5194,1150.0803,20076
2025-02-26,1161.0739,1190.5084,1141.727,1170.9962,859404
2025-02-27,1153.1599,1171.4481,1135.9548,1154.227,429016
2025-02-28,1128.6155,1149.6288,1113.6108,1134.5452,156875
2025-03-01,1144.081,1157.1743,1129.7827,1142.8621,250845
2025-03-02,1208.6302,1217.1124,1199.7625,1208.242,17860
2025-03-03,1155.2258,1207.5809,1123.1173,1174.9249,667057
2025-03-04,1155.3318,1167.3526,1137.676,1149.6375,161156
2025-03-05,1132.9278,1147.7858,1128.334,1143.1506,195931
2025-03-06,1137.9917,1157.3262,1114.2243,1133.4822,1109653
2025-03-07,1149.6386,1165.5478,1128.4919,1144.3276,900076
2025-03-08,1156.6549,1166.6768,1141.9873,1151.9687,195975
2025-03-09,1118.5218,1236.5154,1027.0374,1143.0267,341782
2025-03-10,1167.635,1168.7388,1166.4011,1167.5047,106343
2025-03-11,1162.8397,1175.0991,1153.3574,1165.5943,543766
2025-03-12,1189.8091,1217.5496,1171.6157,1199.2124,396295
2025-03-13,1210.3487,1210.9858,1208.546,1209.1824,671879
2025-03-14,1209.5365,1209.6486,1209.3401,1209.4522,473922
2025-03-15,1206.6493,1217.8889,1193.7483,1204.9723,382917
2025-03-16,1240.2517,1248.3596,1226.4933,1234.564,39085
2025-03-17,1264.8408,1277.5937,1247.4929,1260.1989,809457
2025-03-18,1270.355,1271.2306,1269.9188,1270.7942,125502
2025-03-19,1261.7529,1272.7931,1249.8388,1260.8713,200275
2025-03-20,1235.5713,1336.6064,1150.4651,1250.4737,1417537
2025-03-21,1234.73,1413.4529,1076.8905,1253.2464,256932
2025-03-22,1284.8655,1306.2909,1242.9607,1264.0388,59649
2025-03-23,1258.9996,1282.9337,1243.5355,1267.3668,729615
2025-03-24,1269.9138,1283.7496,1263.8584,1277.6573,192656
