date,open,high,low,close,volume
2025-01-20,32.4306,33.0928,31.9898,32.6491,237095
2025-01-21,33.1608,33.9063,32.3548,33.0989,133295
2025-01-22,32.8799,34.1624,31.5845,32.8664,603425
2025-01-23,33.959,34.14,33.7138,33.8944,1043912
2025-01-24,33.7219,34.9729,32.1704,33.4099,942973
2025-01-25,33.4617,33.6497,33.1723,33.3597,616087
2025-01-26,33.4041,33.4247,33.1353,33.1557,86553
2025-01-27,32.1415,32.2394,32.0657,32.1636,522800
2025-01-28,31.4049,31.7267,31.299,31.6201,537399
2025-01-29,31.5144,31.6137,31.4303,31.5295,739654
2025-01-30,32.3324,32.4555,32.2917,32.4147,919915
2025-01-31,33.123,33.2263,33.1128,33.2161,377184
2025-02-01,33.6979,34.6252,33.0312,33.9534,357014
2025-02-02,35.4599,36.7067,34.3246,35.5679,377050
2025-02-03,35.1012,35.6141,34.6614,35.1734,595499
2025-02-04,34.9712,38.2809,31.9141,35.2034,343444
2025-02-05,36.7886,36.9909,36.5469,36.749,756882
2025-02-06,36.1154,36.1874,36.0905,36.1624,1222108
2025-02-07,36.2884,36.4942,36.0232,36.2286,1339400
2025-02-08,36.0894,36.1461,36.0277,36.0845,392697
2025-02-09,37.4097,37.5121,37.1819,37.2839,962026
2025-02-10,38.3464,38.4871,38.1992,38.3398,394864
2025-02-11,38.5595,38.9397,38.1407,38.5206,555903
2025-02-12,37.9693,39.4867,36.6137,38.1256,386081
2025-02-13,38.2308,38.2759,38.2281,38.2731,363418
2025-02-14,38.3349,39.4554,37.4972,38.6116,66089
2025-02-15,39.3588,39.3698,39.2328,39.2437,1121414
2025-02-16,39.2376,39.3275,39.0566,39.1464,10421
2025-02-17,38.4864,38.7109,38.2837,38.5081,555347
2025-02-18,38.0543,38.3776,37.7366,38.0598,1407514
2025-02-19,37.5875,37.8319,37.4241,37.6682,157694
2025-02-20,38.4545,39.6984,36.71,37.9372,22026
2025-02-21,37.9705,40.3921,36.0314,38.4296,238213
2025-02-22,38.0562,40.4177,36.0266,38.3713,187545
2025-02-23,38.8775,39.5843,37.817,38.5172,524895
2025-02-24,38.706,38.7663,38.7023,38.7626,106365
2025-02-25,37.8258,37.8965,37.7914,37.862,154956
2025-02-26,37.8936,38.1516,37.5019,37.7589,637943
2025-02-27,38.9161,39.38,38.7356,39.1982,889762
2025-02-28,39.1914,39.3778,39.0473,39.2335,1329556
2025-03-01,38.5095,38.5312,38.4718,38.4935,224653
2025-03-02,38.7225,38.9688,38.6642,38.9102,47760
2025-03-03,38.8552,38.8657,38.8454,38.8559,480316
2025-03-04,37.7198,38.32,36.93,37.5271,57310
2025-03-05,37.4627,37.4896,37.3926,37.4194,943440
2025-03-06,36.9846,39.2711,35.0209,37.2911,1157157
2025-03-07,35.3462,35.799,34.6008,35.0499,441260
2025-03-08,35.5025,36.3827,34.3986,35.2731,689048
2025-03-09,35.1114,36.2037,34.7242,35.8088,298489
2025-03-10,34.7846,35.2033,34.4798,34.8974,896693
2025-03-11,34.8356,35.8351,33.803,34.8015,350836
2025-03-12,34.4579,34.7206,34.2029,34.4655,464843
2025-03-13,32.8169,32.8408,32.8045,32.8284,494449
2025-03-14,32.258,32.8205,31.9994,32.5595,1316678
2025-03-15,32.3543,32.9444,31.9194,32.5075,310262
2025-03-16,32.9294,33.0388,32.752,32.8612,11632
2025-03-17,32.1642,32.2326,32.1211,32.1894,248781
2025-03-18,32.7519,33.214,32.0931,32.5525,872350
2025-03-19,32.2512,32.2515,32.2494,32.2498,443896
2025-03-20,32.6706,32.7071,32.6416,32.678,322230
2025-03-21,32.927,33.2907,32.6516,33.0145,426540
2025-03-22,32.7204,33.0019,32.3543,32.6351,111039
